",Celiac disease,[Sharp abdominal pain,Diarrhea,Regurgitation,Fatigue,Vomiting,Nausea,Allergic reaction,Sharp chest pain,Fears and phobias,Peripheral edema,Leg lump or mass,Constipation,],Celiac disease "
",Cystitis,[Painful urination,Suprapubic pain,Frequent urination,Blood in urine,Sharp abdominal pain,Back pain,Retention of urine,Side pain,Lower abdominal pain,Pelvic pain,Involuntary urination,Symptoms of bladder,],Cystitis "
",Sickle cell anemia,[Ache all over,Leg pain,Fever,Back pain,Joint pain,Pulling at ears,Temper problems,Muscle cramps, contractures, or spasms,Irregular belly button,Swollen tongue,Penis pain,Dry lips,],Sickle cell anemia "
",Subconjunctival hemorrhage,[Pain in eye,Eye redness,Diminished vision,Symptoms of eye,Headache,Swollen eye,Bleeding from eye,Facial pain,Eyelid swelling,Blindness,Foreign body sensation in eye,Eye burns or stings,],Subconjunctival hemorrhage "
",Hemorrhoids,[Rectal bleeding,Pain of the anus,Blood in stool,Constipation,Sharp abdominal pain,Mass or swelling around the anus,Itching of the anus,Lower body pain,Melena,Changes in stool appearance,Heartburn,Vaginal pain,],Hemorrhoids "
",Contact dermatitis,[Skin rash,Itching of skin,Abnormal appearing skin,Skin lesion,Skin dryness, peeling, scaliness, or roughness,Allergic reaction,Skin swelling,Acne or pimples,Skin irritation,Swollen eye,Diaper rash,Skin moles,],Contact dermatitis "
",Sinus bradycardia,[Sharp chest pain,Dizziness,Shortness of breath,Palpitations,Increased heart rate,Fainting,Decreased heart rate,Weakness,Irregular heartbeat,Chest tightness,Fatigue,Feeling ill,],Sinus bradycardia "
",High blood pressure,[Sharp chest pain,Headache,],High blood pressure "
",Pelvic inflammatory disease,[Sharp abdominal pain,Pelvic pain,Lower abdominal pain,Vaginal discharge,Nausea,Vomiting,Side pain,Burning abdominal pain,Back pain,Painful urination,Suprapubic pain,Intermenstrual bleeding,],Pelvic inflammatory disease "
",Liver disease,[Sharp abdominal pain,Jaundice,Upper abdominal pain,Diarrhea,Shortness of breath,Nausea,Weakness,Side pain,Peripheral edema,Blood in stool,Unusual color or odor to urine,Heartburn,],Liver disease "
",Chronic constipation,[Constipation,Sharp abdominal pain,Burning abdominal pain,Vomiting,Nausea,Lower abdominal pain,Rectal bleeding,Blood in stool,Pain of the anus,Retention of urine,Stomach bloating,Changes in stool appearance,],Chronic constipation "
",Thyroid cancer,[Fatigue,Difficulty in swallowing,Neck mass,Leg weakness,Stiffness all over,Neck swelling,Swollen lymph nodes,Arm weakness,Delusions or hallucinations,],Thyroid cancer "
",Flu,[Fever,Cough,Sore throat,Nasal congestion,Ache all over,Flu-like syndrome,Headache,Vomiting,Chills,Coryza,Nausea,Diarrhea,],Flu "
",Friedrich ataxia,[Ear pain,Flatulence,Peripheral edema,Wheezing,Arm weakness,Arm pain,Cough,Shoulder swelling,Vulvar sore,Knee lump or mass,Back stiffness or tightness,Itchy eyelid,],Friedrich ataxia "
",Tic (movement) disorder,[Abnormal involuntary movements,Headache,Abnormal movement of eyelid,Seizures,Depressive or psychotic symptoms,Symptoms of eye,Problems with movement,Cramps and spasms,Excessive anger,Stiffness all over,Groin pain,Temper problems,],Tic (movement) disorder "
",Skin polyp,[Skin moles,Skin lesion,Abnormal appearing skin,Skin growth,Acne or pimples,Itching of skin,Skin swelling,Change in skin mole size or color,Warts,Skin dryness, peeling, scaliness, or roughness,Irregular appearing scalp,Skin irritation,],Skin polyp "
",Brachial neuritis,[Neck pain,Shoulder pain,Arm pain,Loss of sensation,Back pain,Headache,Low back pain,Paresthesia,Hand or finger pain,Arm weakness,Elbow pain,Hand or finger weakness,],Brachial neuritis "
",Cervical cancer,[Pelvic pain,Vaginal discharge,Heavy menstrual flow,Unpredictable menstruation,Vaginal itching,Intermenstrual bleeding,Painful menstruation,Vulvar irritation,Difficulty eating,Jaundice,Mass on vulva,Swollen abdomen,],Cervical cancer "
",Adrenal adenoma,[Sharp abdominal pain,Sharp chest pain,Anxiety and nervousness,Shortness of breath,Constipation,Ache all over,Back pain,Muscle swelling,Low back weakness,Elbow cramps or spasms,Back weakness,Pus in sputum,],Adrenal adenoma "
",Esophagitis,[Sharp chest pain,Sharp abdominal pain,Vomiting,Difficulty in swallowing,Nausea,Heartburn,Upper abdominal pain,Sore throat,Cough,Shortness of breath,Burning abdominal pain,Chest tightness,],Esophagitis "
",Gas gangrene,[Sharp abdominal pain,Shoulder cramps or spasms,Excessive anger,Ankle pain,Wrist pain,Pain during pregnancy,Facial pain,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Pain in eye,Fatigue,],Gas gangrene "
",Yeast infection,[Vaginal itching,Vaginal discharge,Skin rash,Diaper rash,Sharp abdominal pain,Itching of skin,Suprapubic pain,Painful urination,Frequent urination,Problems during pregnancy,Pelvic pain,Vaginal pain,],Yeast infection "
",Spina bifida,[Back pain,Skin lesion,Headache,Involuntary urination,Joint pain,Disturbance of memory,Drainage in throat,Eye moves abnormally,Feet turned in,Ringing in ear,Poor circulation,Leg weakness,],Spina bifida "
",Drug poisoning due to medication,[Depressive or psychotic symptoms,Depression,Drug abuse,Fainting,Abusing alcohol,Sleepiness,Slurring words,Allergic reaction,Fluid retention,Delusions or hallucinations,Lip swelling,Stiffness all over,],Drug poisoning due to medication "
",Alcoholic liver disease,[Sharp abdominal pain,Abusing alcohol,Peripheral edema,Abdominal distention,Diarrhea,Abnormal involuntary movements,Vomiting blood,Blood in stool,Upper abdominal pain,Weight gain,Stomach bloating,Kidney mass,],Alcoholic liver disease "
",Malignant hypertension,[Sharp chest pain,Headache,Shortness of breath,Vomiting,Depressive or psychotic symptoms,Dizziness,Seizures,Loss of sensation,Peripheral edema,Insomnia,Focal weakness,Lower body pain,],Malignant hypertension "
",Diverticulitis,[Sharp abdominal pain,Lower abdominal pain,Diarrhea,Nausea,Vomiting,Burning abdominal pain,Fever,Side pain,Blood in stool,Upper abdominal pain,Constipation,Chills,],Diverticulitis "
",Moyamoya disease,[Blindness,Headache,Depressive or psychotic symptoms,Loss of sensation,Seizures,Itchy eyelid,Wrist weakness,Excessive growth,Elbow cramps or spasms,Elbow weakness,Nailbiting,Hip stiffness or tightness,],Moyamoya disease "
",Heat exhaustion,[Dizziness,Weakness,Headache,Fainting,Vomiting,Nausea,Sharp chest pain,Fluid retention,Shortness of breath,Leg cramps or spasms,Feeling hot,Sweating,],Heat exhaustion "
",Psychotic disorder,[Depressive or psychotic symptoms,Depression,Delusions or hallucinations,Anxiety and nervousness,Hostile behavior,Excessive anger,Insomnia,Drug abuse,Fears and phobias,Abusing alcohol,Temper problems,Hysterical behavior,],Psychotic disorder "
",Frostbite,[Loss of sensation,Foot or toe pain,Ache all over,Hand or finger swelling,Sharp chest pain,Fainting,Back pain,Elbow cramps or spasms,Nailbiting,Low back weakness,Feeling hot and cold,Elbow weakness,],Frostbite "
",Atrophy of the corpus cavernosum,[Penis pain,Bumps on penis,Abnormal appearing skin,Skin growth,Impotence,Fever,Temper problems,Congestion in chest,Penis redness,Frequent urination,Penile discharge,Groin pain,],Atrophy of the corpus cavernosum "
",Smoking or tobacco addiction,[Smoking problems,Cough,Sharp chest pain,Shortness of breath,Headache,Drug abuse,Abusing alcohol,Coughing up sputum,Hurts to breath,Excessive anger,Sinus congestion,Hemoptysis,],Smoking or tobacco addiction "
",Sprain or strain,[Back pain,Neck pain,Ankle pain,Knee pain,Low back pain,Shoulder pain,Leg pain,Foot or toe pain,Headache,Wrist pain,Hand or finger pain,Arm pain,],Sprain or strain "
",Essential tremor,[Abnormal involuntary movements,Problems with movement,Headache,Dizziness,Seizures,Loss of sensation,Disturbance of memory,Muscle pain,Painful sinuses,Arm stiffness or tightness,Hoarse voice,Fears and phobias,],Essential tremor "
",Open wound of the ear,[Ear pain,Bleeding from ear,Fluid in ear,Facial pain,Disturbance of memory,Symptoms of eye,Dry lips,Plugged feeling in ear,Ringing in ear,],Open wound of the ear "
",Foreign body in the nose,[Nasal congestion,Coughing up sputum,Nosebleed,Regurgitation,Redness in or around nose,],Foreign body in the nose "
",Idiopathic painful menstruation,[Painful menstruation,Sharp abdominal pain,Pelvic pain,Heavy menstrual flow,Lower abdominal pain,Cramps and spasms,Long menstrual periods,Unpredictable menstruation,Blood clots during menstrual periods,Absence of menstruation,Vaginal discharge,Vaginal itching,],Idiopathic painful menstruation "
",Down syndrome,[Fever,Nasal congestion,Cough,Seizures,Decreased appetite,Lack of growth,Temper problems,Fluid in ear,Apnea,Difficulty speaking,Difficulty in swallowing,Infant feeding problem,],Down syndrome "
",Idiopathic infrequent menstruation,[Unpredictable menstruation,Painful menstruation,Vaginal discharge,Sharp abdominal pain,Scanty menstrual flow,Nausea,Infrequent menstruation,Infertility,Absence of menstruation,Pain or soreness of breast,Frequent urination,Retention of urine,],Idiopathic infrequent menstruation "
",Pneumothorax,[Sharp chest pain,Shortness of breath,Shoulder pain,Difficulty breathing,Rib pain,Back pain,Cough,Side pain,Coughing up sputum,Drainage in throat,Drug abuse,Hurts to breath,],Pneumothorax "
",De Quervain disease,[Wrist pain,Hand or finger pain,Shoulder pain,Wrist swelling,Arm pain,Hand or finger swelling,Peripheral edema,Wrist stiffness or tightness,Abnormal involuntary movements,Lower body pain,],De Quervain disease "
",Fracture of the vertebra,[Back pain,Low back pain,Neck pain,Hip pain,Bones are painful,Problems with movement,Pelvic pain,Leg stiffness or tightness,Arm weakness,Hand or finger stiffness or tightness,Hip weakness,Muscle stiffness or tightness,],Fracture of the vertebra "
",Human immunodeficiency virus infection (HIV),[Drug abuse,Fears and phobias,Mouth pain,Nightmares,],Human immunodeficiency virus infection (HIV) "
",Mumps,[Jaw swelling,Ear pain,Neck swelling,Sore throat,Fever,Flu-like syndrome,Swollen lymph nodes,Fluid retention,Nailbiting,Shoulder swelling,Eye strain,Hip stiffness or tightness,],Mumps "
",Subarachnoid hemorrhage,[Headache,Dizziness,Vomiting,Neck pain,Weakness,Fainting,Loss of sensation,Seizures,Symptoms of eye,Nosebleed,Bleeding from ear,Disturbance of memory,],Subarachnoid hemorrhage "
",Acute fatty liver of pregnancy (AFLP),[Pain during pregnancy,Sharp abdominal pain,Itching of skin,Eye strain,Wrist weakness,Itchy eyelid,Nailbiting,Hip stiffness or tightness,Elbow weakness,Elbow cramps or spasms,Emotional symptoms,Cross-eyed,],Acute fatty liver of pregnancy (AFLP) "
",Ectropion,[Lacrimation,Pain in eye,Abnormal movement of eyelid,Symptoms of eye,Eye redness,Spots or clouds in vision,Eyelid lesion or rash,Foreign body sensation in eye,Swollen eye,Diminished vision,White discharge from eye,Itchiness of eye,],Ectropion "
",Scar,[Acne or pimples,Skin lesion,Abnormal appearing skin,Itching of skin,Skin growth,Skin moles,Skin dryness, peeling, scaliness, or roughness,Skin pain,Skin swelling,Mass on ear,Lump or mass of breast,Lip swelling,],Scar "
",Lactose intolerance,[Diarrhea,Burning abdominal pain,Headache,Sharp abdominal pain,Nasal congestion,Shortness of breath,Constipation,Muscle pain,Flatulence,Weight gain,Impotence,Cramps and spasms,],Lactose intolerance "
",Eustachian tube dysfunction (ear disorder),[Ear pain,Diminished hearing,Plugged feeling in ear,Redness in ear,Nasal congestion,Sore throat,Fluid in ear,Dizziness,Ringing in ear,Abnormal breathing sounds,Allergic reaction,Swollen or red tonsils,],Eustachian tube dysfunction (ear disorder) "
",Appendicitis,[Sharp abdominal pain,Lower abdominal pain,Vomiting,Nausea,Fever,Burning abdominal pain,Side pain,Diarrhea,Upper abdominal pain,Chills,Decreased appetite,Stomach bloating,],Appendicitis "
",Graves disease,[Dizziness,Fatigue,Palpitations,Sweating,Abnormal involuntary movements,Weight gain,Leg cramps or spasms,Irregular heartbeat,Involuntary urination,Foot or toe swelling,Muscle cramps, contractures, or spasms,Hemoptysis,],Graves disease "
",Dissociative disorder,[Depressive or psychotic symptoms,Anxiety and nervousness,Depression,Low self-esteem,Excessive anger,Disturbance of memory,Delusions or hallucinations,Back weakness,Muscle swelling,Elbow cramps or spasms,Pus in urine,Low back weakness,],Dissociative disorder "
",Open wound of the face,[Facial pain,Leg stiffness or tightness,Feeling hot,Jaw swelling,Symptoms of the kidneys,Wrist swelling,Neck swelling,Redness in or around nose,Eyelid swelling,],Open wound of the face "
",Dislocation of the vertebra,[Neck pain,Back pain,Low back pain,Bones are painful,Hand or finger pain,Leg pain,Loss of sensation,Arm pain,Elbow weakness,Excessive growth,Feeling hot and cold,Wrist weakness,],Dislocation of the vertebra "
",Phimosis,[Penis pain,Penis redness,Retention of urine,Painful urination,Blood in urine,Penile discharge,Bumps on penis,Thirst,Symptoms of the scrotum and testes,Impotence,Itchiness of eye,],Phimosis "
",Hyperemesis gravidarum,[Vomiting,Nausea,Problems during pregnancy,Sharp abdominal pain,Pain during pregnancy,Diarrhea,Burning abdominal pain,Dizziness,Headache,Weakness,Vomiting blood,Upper abdominal pain,],Hyperemesis gravidarum "
",Pregnancy,[Uterine contractions,Pain during pregnancy,Problems during pregnancy,Spotting or bleeding during pregnancy,Cramps and spasms,Pelvic pressure,],Pregnancy "
",Thalassemia,[Congestion in chest,Insomnia,Fatigue,Regurgitation,Coryza,Knee swelling,Diminished vision,Pain in testicles,Arm pain,Muscle swelling,Low back weakness,Elbow weakness,],Thalassemia "
",Placenta previa,[Spotting or bleeding during pregnancy,Pain during pregnancy,Cramps and spasms,Uterine contractions,Delusions or hallucinations,Problems during pregnancy,Involuntary urination,Vaginal discharge,],Placenta previa "
",Epidural hemorrhage,[Back pain,Depressive or psychotic symptoms,Side pain,Dizziness,Leg pain,Diminished hearing,Elbow weakness,Excessive growth,Low back weakness,Feeling hot and cold,Wrist weakness,Emotional symptoms,],Epidural hemorrhage "
",Septic arthritis,[Knee pain,Knee swelling,Fever,Leg pain,Problems with movement,Hand or finger pain,Elbow pain,Feeling ill,Skin on arm or hand looks infected,Hip pain,Abnormal appearing skin,Elbow swelling,],Septic arthritis "
",Athlete's foot,[Skin rash,Foot or toe pain,Skin lesion,Itching of skin,Skin dryness, peeling, scaliness, or roughness,Skin on leg or foot looks infected,Abnormal appearing skin,Foot or toe swelling,Skin irritation,Irregular appearing nails,Skin swelling,Irregular appearing scalp,],Athlete's foot "
",Pleural effusion,[Sharp chest pain,Shortness of breath,Cough,Difficulty breathing,Hurts to breath,Back pain,Rib pain,Fever,Sharp abdominal pain,Drainage in throat,Weakness,Side pain,],Pleural effusion "
",Aphakia,[Diminished vision,Symptoms of eye,Pain in eye,Eye redness,Itchiness of eye,Spots or clouds in vision,Eye burns or stings,Mass on eyelid,],Aphakia "
",Vulvar disorder,[Skin lesion,Vaginal discharge,Vulvar irritation,Vulvar sore,Vaginal pain,Skin growth,Vaginal itching,Painful urination,Pain during intercourse,Pelvic pain,Lump or mass of breast,Skin dryness, peeling, scaliness, or roughness,],Vulvar disorder "
",Vitamin B deficiency,[Dizziness,Elbow pain,Allergic reaction,Difficulty speaking,Headache,Muscle cramps, contractures, or spasms,Vomiting,Cough,Nausea,Knee pain,Abnormal involuntary movements,Hip pain,],Vitamin B deficiency "
",Sialoadenitis,[Peripheral edema,Facial pain,Swollen lymph nodes,Ear pain,Jaw swelling,Neck mass,Neck swelling,Sore throat,Neck pain,Cough,Difficulty in swallowing,Nasal congestion,],Sialoadenitis "
",Gynecomastia,[Problems with shape or size of breast,Lump or mass of breast,Back pain,Pain or soreness of breast,Neck pain,Weight gain,Skin swelling,Bones are painful,Irregular belly button,],Gynecomastia "
",Urinary tract infection,[Painful urination,Suprapubic pain,Sharp abdominal pain,Frequent urination,Fever,Vomiting,Back pain,Nausea,Blood in urine,Side pain,Retention of urine,Lower abdominal pain,],Urinary tract infection "
",Histoplasmosis,[Lacrimation,Ache all over,Cough,Double vision,Eye redness,Decreased appetite,Diminished vision,Elbow cramps or spasms,Elbow weakness,Excessive growth,Low back weakness,Feeling hot and cold,],Histoplasmosis "
",Erythema multiforme,[Skin rash,Fever,Itching of skin,Coryza,Skin lesion,Vomiting,Mouth ulcer,Skin pain,Pain in eye,Fluid retention,Allergic reaction,Difficulty in swallowing,],Erythema multiforme "
",Scoliosis,[Back pain,Low back pain,Leg pain,Problems with movement,Lower body pain,Leg weakness,Knee swelling,Unusual color or odor to urine,Knee stiffness or tightness,Foot or toe stiffness or tightness,Muscle cramps, contractures, or spasms,Stomach bloating,],Scoliosis "
",Bunion,[Foot or toe pain,Foot or toe lump or mass,Knee pain,Problems with movement,Skin on leg or foot looks infected,Skin moles,Leg swelling,Stiffness all over,Skin growth,Pain or soreness of breast,Skin irritation,Foot or toe swelling,],Bunion "
",Arrhythmia,[Palpitations,Sharp chest pain,Dizziness,Irregular heartbeat,Increased heart rate,Shortness of breath,Difficulty breathing,Fainting,Weakness,Chest tightness,Fatigue,Leg cramps or spasms,],Arrhythmia "
",Paget disease,[Abnormal breathing sounds,Back pain,Apnea,Low back pain,Frequent urination,Sleepiness,Abnormal appearing skin,Ache all over,Ringing in ear,Delusions or hallucinations,Elbow cramps or spasms,Nailbiting,],Paget disease "
",Trigeminal neuralgia,[Facial pain,Headache,Dizziness,Loss of sensation,Symptoms of the face,Ache all over,Pain in eye,Toothache,Paresthesia,Abnormal involuntary movements,Swollen eye,Tongue pain,],Trigeminal neuralgia "
",Ankylosing spondylitis,[Back pain,Low back pain,Hip pain,Leg pain,Knee pain,Ache all over,Elbow pain,Lower body pain,Joint pain,Paresthesia,Rib pain,Stiffness all over,],Ankylosing spondylitis "
",Peripheral nerve disorder,[Loss of sensation,Leg pain,Paresthesia,Foot or toe pain,Dizziness,Back pain,Problems with movement,Arm pain,Abnormal involuntary movements,Leg weakness,Disturbance of memory,Arm weakness,],Peripheral nerve disorder "
",Sebaceous cyst,[Skin growth,Skin swelling,Skin lesion,Abnormal appearing skin,Neck mass,Back mass or lump,Acne or pimples,Arm lump or mass,Lump or mass of breast,Skin moles,Irregular appearing scalp,Hand or finger lump or mass,],Sebaceous cyst "
",Poisoning due to antipsychotics,[Anxiety and nervousness,Depressive or psychotic symptoms,Depression,Delusions or hallucinations,Sleepiness,Dizziness,Tongue lesions,Sharp chest pain,Difficulty speaking,Fainting,Insomnia,Chest tightness,],Poisoning due to antipsychotics "
",Behcet disease,[Vomiting,Upper abdominal pain,Sharp abdominal pain,Diarrhea,Depression,Anxiety and nervousness,Diminished vision,Mouth ulcer,Cough,Neck pain,Blindness,Shortness of breath,],Behcet disease "
",Neurosis,[Depressive or psychotic symptoms,Depression,Anxiety and nervousness,Hostile behavior,Delusions or hallucinations,Headache,Excessive anger,Insomnia,Drug abuse,Obsessions and compulsions,Temper problems,Smoking problems,],Neurosis "
",Prostate cancer,[Retention of urine,Blood in urine,Symptoms of prostate,Frequent urination,Involuntary urination,Impotence,Excessive urination at night,Flushing,Symptoms of bladder,Pain during intercourse,],Prostate cancer "
",Cerebral edema,[Headache,Neck pain,Focal weakness,Diminished vision,Vomiting,Difficulty speaking,Loss of sensation,Nausea,Problems with movement,Dizziness,Muscle stiffness or tightness,Arm pain,],Cerebral edema "
",Dislocation of the finger,[Hand or finger pain,Hand or finger swelling,Hand or finger stiffness or tightness,Wrist pain,Difficulty speaking,Joint pain,Hysterical behavior,],Dislocation of the finger "
",Birth trauma,[Arm stiffness or tightness,Seizures,Lack of growth,Depressive or psychotic symptoms,Nasal congestion,Difficulty speaking,Pus in sputum,Emotional symptoms,Itching of scrotum,Muscle swelling,Elbow cramps or spasms,Low back weakness,],Birth trauma "
",Chronic pancreatitis,[Sharp abdominal pain,Vomiting,Nausea,Ache all over,Burning abdominal pain,Diarrhea,Back pain,Upper abdominal pain,Abusing alcohol,Regurgitation,Leg weakness,Skin growth,],Chronic pancreatitis "
",Hematoma,[Sharp abdominal pain,Ache all over,Groin pain,Peripheral edema,Lump or mass of breast,Abnormal appearing skin,Arm swelling,Fluid retention,Swelling of scrotum,Lymphedema,Abdominal distention,Skin swelling,],Hematoma "
",Carcinoid syndrome,[Involuntary urination,Knee lump or mass,Neck cramps or spasms,Excessive growth,Vulvar sore,Loss of sex drive,Eye strain,Shoulder swelling,Nailbiting,Wrist weakness,Joint stiffness or tightness,Itchy eyelid,],Carcinoid syndrome "
",Open wound of the head,[Headache,Abusing alcohol,],Open wound of the head "
",Seborrheic keratosis,[Skin lesion,Abnormal appearing skin,Skin moles,Skin growth,Skin dryness, peeling, scaliness, or roughness,Itching of skin,Skin rash,Skin swelling,Skin irritation,Irregular appearing scalp,Warts,Acne or pimples,],Seborrheic keratosis "
",Burn,[Knee pain,Headache,Hand or finger pain,Wrist pain,Elbow pain,Bleeding from ear,Skin irritation,Penis redness,Wrist swelling,],Burn "
",Spontaneous abortion,[Spotting or bleeding during pregnancy,Sharp abdominal pain,Pain during pregnancy,Cramps and spasms,Lower abdominal pain,Pelvic pain,Problems during pregnancy,Burning abdominal pain,Uterine contractions,Intermenstrual bleeding,Blood clots during menstrual periods,Heavy menstrual flow,],Spontaneous abortion "
",Genital herpes,[Skin rash,Painful urination,Vaginal pain,Vaginal discharge,Pelvic pain,Skin lesion,Vaginal itching,Groin pain,Suprapubic pain,Itching of skin,Recent pregnancy,Skin pain,],Genital herpes "
",Adjustment reaction,[Depression,Depressive or psychotic symptoms,Anxiety and nervousness,Excessive anger,Hostile behavior,Insomnia,Low self-esteem,Delusions or hallucinations,Temper problems,Fears and phobias,Restlessness,Nightmares,],Adjustment reaction "
",Gallstone,[Sharp abdominal pain,Upper abdominal pain,Nausea,Vomiting,Back pain,Burning abdominal pain,Sharp chest pain,Side pain,Lower body pain,Heartburn,Sweating,Regurgitation,],Gallstone "
",Multiple sclerosis,[Fatigue,Loss of sensation,Headache,Dizziness,Problems with movement,Weakness,Leg weakness,Paresthesia,Disturbance of memory,Abnormal involuntary movements,Leg stiffness or tightness,Focal weakness,],Multiple sclerosis "
",Zenker diverticulum,[Difficulty in swallowing,Sharp chest pain,Regurgitation,Low back pain,Sharp abdominal pain,Sore throat,Constipation,Elbow weakness,Low back weakness,Wrist weakness,Feeling hot and cold,Nailbiting,],Zenker diverticulum "
",Fracture of the pelvis,[Hip pain,Groin pain,Back pain,Leg pain,Ache all over,Side pain,Problems with movement,Knee pain,Delusions or hallucinations,Difficulty speaking,Bones are painful,Focal weakness,],Fracture of the pelvis "
",Pneumoconiosis,[Cough,Wheezing,Shortness of breath,Fever,Insomnia,Nasal congestion,Vomiting,Sore throat,Difficulty breathing,Dizziness,Coughing up sputum,Chest tightness,],Pneumoconiosis "
",Hyperlipidemia,[Sharp chest pain,Weight gain,Lymphedema,Smoking problems,Leg cramps or spasms,],Hyperlipidemia "
",Ulcerative colitis,[Diarrhea,Sharp abdominal pain,Blood in stool,Nausea,Vomiting,Burning abdominal pain,Rectal bleeding,Lower abdominal pain,Melena,Decreased appetite,Swollen lymph nodes,Discharge in stools,],Ulcerative colitis "
",Male genitalia infection,[Penis redness,Swelling of scrotum,Pain in testicles,Mass in scrotum,Skin growth,Abnormal appearing skin,Penis pain,Bumps on penis,Warts,Groin pain,Irritable infant,Swollen abdomen,],Male genitalia infection "
",HPV,[Warts,Frequent urination,Vaginal itching,Vaginal discharge,Joint pain,Hand or finger lump or mass,Mass or swelling around the anus,Lump or mass of breast,Involuntary urination,Eyelid lesion or rash,Unpredictable menstruation,Coughing up sputum,],HPV "
",Angina,[Sharp chest pain,Shortness of breath,Chest tightness,Dizziness,Arm pain,Lower body pain,Palpitations,Sweating,Irregular heartbeat,Increased heart rate,Burning chest pain,Hot flashes,],Angina "
",Injury to the spinal cord,[Neck pain,Neck cramps or spasms,Back pain,Shoulder pain,Headache,Throat irritation,Retention of urine,Foot or toe weakness,Arm pain,Arm weakness,Side pain,Drainage in throat,],Injury to the spinal cord "
",Nasal polyp,[Nasal congestion,Headache,Nosebleed,Painful sinuses,Cough,Difficulty breathing,Allergic reaction,Facial pain,Disturbance of smell or taste,Frontal headache,Hoarse voice,Redness in ear,],Nasal polyp "
",Lichen simplex,[Skin rash,Itching of skin,Skin lesion,Skin irritation,Acne or pimples,Vaginal itching,Itchy scalp,Skin growth,Skin dryness, peeling, scaliness, or roughness,Loss of sex drive,Pain during intercourse,Difficulty speaking,],Lichen simplex "
",Trichiasis,[Foreign body sensation in eye,Eyelid lesion or rash,Diminished vision,Symptoms of eye,Itchiness of eye,Pain in eye,Eye redness,Swollen eye,Emotional symptoms,Back weakness,Elbow cramps or spasms,Pus in sputum,],Trichiasis "
",Acariasis,[Skin rash,Itching of skin,Swelling of scrotum,Skin lesion,Vomiting,Elbow weakness,Cross-eyed,Excessive growth,Bowlegged or knock-kneed,Feeling hot and cold,Wrist weakness,Emotional symptoms,],Acariasis "
",Colorectal cancer,[Sharp abdominal pain,Rectal bleeding,Blood in stool,Pain of the anus,Mass or swelling around the anus,Drainage in throat,],Colorectal cancer "
",Skin pigmentation disorder,[Abnormal appearing skin,Skin rash,Skin lesion,Skin moles,Acne or pimples,Skin growth,Itching of skin,Skin swelling,Skin dryness, peeling, scaliness, or roughness,Warts,Too little hair,Irregular appearing scalp,],Skin pigmentation disorder "
",Factitious disorder,[Disturbance of memory,Depressive or psychotic symptoms,Depression,Loss of sensation,Paresthesia,Lip swelling,Itchy eyelid,Wrist weakness,Excessive growth,Elbow cramps or spasms,Elbow weakness,Nailbiting,],Factitious disorder "
",Galactorrhea of unknown cause,[Bleeding or discharge from nipple,Pain or soreness of breast,Pelvic pain,Weight gain,Anxiety and nervousness,Back pain,Lump or mass of breast,Sharp chest pain,Burning abdominal pain,Cough,Low back weakness,Emotional symptoms,],Galactorrhea of unknown cause "
",GPD enzyme deficiency,[Cough,Nasal congestion,Excessive growth,Wrist weakness,Elbow weakness,Elbow cramps or spasms,Feeling hot and cold,Emotional symptoms,Low back weakness,Underweight,Nailbiting,Muscle swelling,],GPD enzyme deficiency "
",Nerve impingement near the shoulder,[Shoulder pain,Knee pain,Neck pain,Arm pain,Shoulder stiffness or tightness,Problems with movement,Elbow pain,Shoulder weakness,Hand or finger stiffness or tightness,Vulvar irritation,Muscle pain,Bones are painful,],Nerve impingement near the shoulder "
",Toxoplasmosis,[Eye redness,Diminished vision,Itchy scalp,Blindness,Irregular appearing scalp,Elbow weakness,Cross-eyed,Excessive growth,Bowlegged or knock-kneed,Feeling hot and cold,Wrist weakness,Emotional symptoms,],Toxoplasmosis "
",Fibroadenoma,[Lump or mass of breast,Pain or soreness of breast,Bleeding or discharge from nipple,Arm lump or mass,Bones are painful,Problems with shape or size of breast,Hot flashes,Pain during intercourse,Back swelling,Throat irritation,Vaginal dryness,],Fibroadenoma "
",Open wound of the hand,[Hand or finger pain,Hand or finger swelling,Skin on arm or hand looks infected,Hand or finger stiffness or tightness,],Open wound of the hand "
",Missed abortion,[Spotting or bleeding during pregnancy,Sharp abdominal pain,Pain during pregnancy,Lower abdominal pain,Problems during pregnancy,Cramps and spasms,Intermenstrual bleeding,Blood clots during menstrual periods,Heavy menstrual flow,Blood in stool,Recent pregnancy,Infertility,],Missed abortion "
",Diabetic ketoacidosis,[Vomiting,Nausea,Weakness,Sharp abdominal pain,Sharp chest pain,Diarrhea,Depressive or psychotic symptoms,Decreased appetite,Thirst,Polyuria,Frequent urination,Fluid retention,],Diabetic ketoacidosis "
",Granuloma inguinale,[Nausea,Sharp chest pain,Groin pain,Vaginal pain,Vulvar sore,Loss of sex drive,Knee lump or mass,Nailbiting,Excessive growth,Wrist weakness,Shoulder swelling,Neck cramps or spasms,],Granuloma inguinale "
",Hemorrhagic fever,[Pain in eye,Shoulder cramps or spasms,Facial pain,Ankle pain,Wrist pain,Pain during pregnancy,Excessive anger,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Fatigue,Excessive urination at night,],Hemorrhagic fever "
